entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2024-01-03 23:00:00,2024-01-04 10:30:00,SHORT,37430.07,37509.41,37509.41,2.52,-199.93,0.23,-1.0,SL hit
2024-01-04 19:45:00,2024-01-05 11:00:00,SHORT,37525.67,37390.14,37593.43,1.48,199.9,2.28,2.0,TP1 (1:2) — 50% partial
2024-01-04 19:45:00,2024-01-05 16:30:00,SHORT,37525.67,37433.73,37525.67,1.48,135.61,4.14,1.36,Opposite signal — runner 50%
2024-01-05 19:15:00,2024-01-05 20:30:00,SHORT,37372.1,37458.21,37458.21,2.32,-199.77,0.65,-1.0,SL hit
2024-01-05 21:15:00,2024-01-05 21:45:00,LONG,37507.01,37423.57,37423.57,2.4,-200.25,0.08,-1.0,SL hit
2024-01-08 04:00:00,2024-01-08 11:30:00,SHORT,37335.2,37230.53,37387.53,1.91,199.92,2.34,2.0,TP1 (1:2) — 50% partial
2024-01-08 04:00:00,2024-01-08 15:15:00,SHORT,37335.2,37335.2,37387.53,1.91,0.0,2.34,0.0,SL (breakeven) — runner 50%
2024-01-08 17:30:00,2024-01-08 20:00:00,LONG,37358.95,37477.24,37299.81,1.69,199.91,2.13,2.0,TP1 (1:2) — 50% partial
2024-01-08 17:30:00,2024-01-09 10:15:00,LONG,37358.95,37589.45,37358.95,1.69,389.55,5.66,3.9,Opposite signal — runner 50%
2024-01-09 19:00:00,2024-01-09 20:15:00,LONG,37521.41,37467.39,37467.39,3.7,-199.88,0.54,-1.0,SL hit
2024-01-10 14:00:00,2024-01-10 14:00:00,SHORT,37474.86,37502.56,37502.56,7.22,-199.99,0.13,-1.0,SL hit
2024-01-10 16:30:00,2024-01-10 16:30:00,LONG,37544.39,37611.38,37510.9,2.98,199.96,3.41,2.0,TP1 (1:2) — 50% partial
2024-01-10 16:30:00,2024-01-10 16:30:00,LONG,37544.39,37544.39,37510.9,2.98,0.0,3.41,0.0,SL (breakeven) — runner 50%
2024-01-11 14:15:00,2024-01-11 15:15:00,SHORT,37683.5,37738.42,37738.42,3.64,-199.91,0.07,-1.0,SL hit
2024-01-11 16:30:00,2024-01-11 16:30:00,LONG,37761.15,37694.75,37694.75,3.01,-199.88,0.6,-1.0,SL hit
2024-01-11 17:00:00,2024-01-11 17:00:00,SHORT,37612.68,37450.66,37693.69,1.24,200.09,2.11,2.0,TP1 (1:2) — 50% partial
2024-01-11 17:00:00,2024-01-11 17:00:00,SHORT,37612.68,37612.68,37693.69,1.24,0.0,2.11,0.0,SL (breakeven) — runner 50%
2024-01-11 21:00:00,2024-01-12 13:45:00,LONG,37648.19,37557.87,37557.87,2.21,-199.61,1.64,-1.0,SL hit
2024-01-12 16:15:00,2024-01-12 17:00:00,LONG,37677.89,37603.71,37603.71,2.7,-200.28,1.93,-1.0,SL hit
2024-01-12 17:15:00,2024-01-16 16:30:00,SHORT,37566.69,37372.81,37663.63,1.03,199.7,2.2,2.0,TP1 (1:2) — 50% partial
2024-01-12 17:15:00,2024-01-17 17:15:00,SHORT,37566.69,37313.26,37566.69,1.03,261.03,4.32,2.61,Opposite signal — runner 50%
2024-01-17 20:30:00,2024-01-17 22:45:00,SHORT,37204.67,37268.83,37268.83,3.12,-200.18,1.17,-1.0,SL hit
2024-01-18 13:00:00,2024-01-18 13:30:00,LONG,37308.2,37275.16,37275.16,6.05,-199.87,0.77,-1.0,SL hit
2024-01-18 14:00:00,2024-01-18 16:30:00,SHORT,37237.7,37156.45,37278.32,2.46,199.87,2.72,2.0,TP1 (1:2) — 50% partial
2024-01-18 14:00:00,2024-01-18 17:15:00,SHORT,37237.7,37237.7,37278.32,2.46,0.0,2.89,0.0,SL (breakeven) — runner 50%
2024-01-18 17:45:00,2024-01-18 18:00:00,LONG,37266.75,37196.46,37196.46,2.85,-200.32,0.17,-1.0,SL hit
2024-01-23 13:45:00,2024-01-23 14:15:00,SHORT,37937.66,37983.73,37983.73,4.34,-199.95,0.33,-1.0,SL hit
2024-01-24 01:15:00,2024-01-24 15:00:00,LONG,37927.26,38020.8,37880.49,2.14,200.17,3.1,2.0,TP1 (1:2) — 50% partial
2024-01-24 01:15:00,2024-01-24 17:00:00,LONG,37927.26,37975.85,37927.26,2.14,103.98,3.22,1.04,Opposite signal — runner 50%
2024-01-24 20:00:00,2024-01-24 20:00:00,LONG,38045.69,37991.56,37991.56,3.7,-200.27,0.05,-1.0,SL hit
2024-01-24 20:45:00,2024-01-24 22:45:00,SHORT,37921.57,37799.21,37982.75,1.64,200.05,2.07,2.0,TP1 (1:2) — 50% partial
2024-01-24 20:45:00,2024-01-25 09:15:00,SHORT,37921.57,37921.57,37982.75,1.64,0.0,2.43,0.0,SL (breakeven) — runner 50%
2024-01-25 16:00:00,2024-01-25 17:15:00,LONG,37902.7,38020.09,37844.0,1.71,200.16,2.25,2.0,TP1 (1:2) — 50% partial
2024-01-25 16:00:00,2024-01-25 17:30:00,LONG,37902.7,37902.7,37844.0,1.71,0.0,2.25,0.0,SL (breakeven) — runner 50%
2024-01-25 19:15:00,2024-01-25 21:45:00,SHORT,37832.36,37915.77,37915.77,2.4,-200.19,0.49,-1.0,SL hit
2024-01-25 23:00:00,2024-01-26 01:30:00,LONG,38055.8,37971.15,37971.15,2.36,-199.77,0.03,-1.0,SL hit
2024-01-26 08:30:00,2024-01-26 09:15:00,SHORT,37901.67,37932.2,37932.2,6.55,-199.99,0.15,-1.0,SL hit
2024-01-26 12:00:00,2024-01-26 14:30:00,LONG,37978.41,38043.92,37945.66,3.06,200.13,2.38,2.0,TP1 (1:2) — 50% partial
